Name,Season,Team,Lg,Salary
Omer Asik,2016-17,New Orleans Pelicans,NBA,11000000
Omer Asik,2017-18,New Orleans Pelicans,NBA,11000000
Omer Asik,2018-19,New Orleans Pelicans,NBA,11000000
Omer Asik,2019-20,New Orleans Pelicans,NBA,14000000
Chucky Atkins,1999-00,Orlando Magic,NBA,385000
Chucky Atkins,2000-01,Detroit Pistons,NBA,3000000
Chucky Atkins,2001-02,Detroit Pistons,NBA,3300000
Chucky Atkins,2002-03,Detroit Pistons,NBA,3600000
Chucky Atkins,2003-04,Detroit Pistons,NBA,3900000
Chucky Atkins,2004-05,Los Angeles Lakers,NBA,4200000
Chucky Atkins,2005-06,Washington Wizards,NBA,4500000
Chucky Atkins,2006-07,Memphis Grizzlies,NBA,3000000
Chucky Atkins,2007-08,Denver Nuggets,NBA,3000000
Chucky Atkins,2008-09,Oklahoma City Thunder,NBA,3240000
Chucky Atkins,2009-10,Detroit Pistons,NBA,1306455
Chucky Atkins,2009-10,Minnesota Timberwolves,NBA,760000
Stacey Augmon,1991-92,Atlanta Hawks,NBA,875000
Stacey Augmon,1992-93,Atlanta Hawks,NBA,1138000
Stacey Augmon,1993-94,Atlanta Hawks,NBA,1400000
Stacey Augmon,1994-95,Atlanta Hawks,NBA,1662500
Stacey Augmon,1995-96,Atlanta Hawks,NBA,2160000
Stacey Augmon,1996-97,Detroit Pistons,NBA,2480000
Stacey Augmon,1997-98,Portland Trail Blazers,NBA,2800000
Stacey Augmon,1998-99,Portland Trail Blazers,NBA,3200000
Stacey Augmon,1999-00,Houston Rockets,NBA,3450000
Stacey Augmon,1999-00,Portland Trail Blazers,NBA,510000
Stacey Augmon,2000-01,Portland Trail Blazers,NBA,923500
Stacey Augmon,2001-02,Charlotte Hornets,NBA,2400000
Stacey Augmon,2002-03,New Orleans Hornets,NBA,2400000
Stacey Augmon,2003-04,New Orleans Hornets,NBA,2400000
Stacey Augmon,2004-05,Orlando Magic,NBA,1100000
Stacey Augmon,2005-06,Orlando Magic,NBA,1138500
D.J. Augustin,2008-09,Charlotte Bobcats,NBA,2208960
D.J. Augustin,2009-10,Charlotte Bobcats,NBA,2385480
D.J. Augustin,2010-11,Charlotte Bobcats,NBA,2540400
D.J. Augustin,2011-12,Charlotte Bobcats,NBA,3236470
D.J. Augustin,2012-13,Indiana Pacers,NBA,3500000
D.J. Augustin,2013-14,Toronto Raptors,NBA,1267000
D.J. Augustin,2014-15,Oklahoma City Thunder,NBA,3000000
D.J. Augustin,2015-16,Oklahoma City Thunder,NBA,3000000
James Augustine,2006-07,Orlando Magic,NBA,412718
James Augustine,2007-08,Orlando Magic,NBA,687456
Isaac Austin,1991-92,Utah Jazz,NBA,130000
Isaac Austin,1992-93,Utah Jazz,NBA,400000
Isaac Austin,1993-94,Utah Jazz,NBA,450000
Isaac Austin,1996-97,Miami Heat,NBA,247500
Isaac Austin,1997-98,Miami Heat,NBA,384000
Isaac Austin,1998-99,Orlando Magic,NBA,5000000
Isaac Austin,1999-00,Washington Wizards,NBA,4819451
Isaac Austin,2000-01,Vancouver Grizzlies,NBA,5500000
Isaac Austin,2001-02,Memphis Grizzlies,NBA,5695715
Anthony Avent,1992-93,Milwaukee Bucks,NBA,500000
Anthony Avent,1993-94,Orlando Magic,NBA,650000
Anthony Avent,1994-95,Orlando Magic,NBA,800000
Anthony Avent,1995-96,Vancouver Grizzlies,NBA,950000
Anthony Avent,1999-00,Los Angeles Clippers,NBA,510000
William Avery,1999-00,Minnesota Timberwolves,NBA,1196520
William Avery,2000-01,Minnesota Timberwolves,NBA,1286160
William Avery,2001-02,Minnesota Timberwolves,NBA,1375920
Gustavo Ayon,2011-12,New Orleans Hornets,NBA,1567500
Gustavo Ayon,2012-13,Milwaukee Bucks,NBA,1500000
Gustavo Ayon,2013-14,Atlanta Hawks,NBA,1500000
Jeff Ayres,2009-10,Portland Trail Blazers,NBA,457588
Jeff Ayres,2011-12,Indiana Pacers,NBA,1500000
Jeff Ayres,2012-13,Indiana Pacers,NBA,1500000
Jeff Ayres,2013-14,San Antonio Spurs,NBA,1750000
Jeff Ayres,2014-15,San Antonio Spurs,NBA,1828750
Jeff Ayres,2015-16,Los Angeles Clippers,NBA,129482
Kelenna Azubuike,2006-07,Golden State Warriors,NBA,251657
Kelenna Azubuike,2006-07,Houston Rockets,NBA,50000
Kelenna Azubuike,2007-08,Golden State Warriors,NBA,687456
Kelenna Azubuike,2008-09,Golden State Warriors,NBA,2900000
Kelenna Azubuike,2009-10,Golden State Warriors,NBA,3132000
Kelenna Azubuike,2010-11,New York Knicks,NBA,3300000
Kelenna Azubuike,2012-13,Cleveland Cavaliers,NBA,885120
Chris Babb,2014-15,Boston Celtics,NBA,48028
Luke Babbitt,2010-11,Portland Trail Blazers,NBA,1645440
Luke Babbitt,2011-12,Portland Trail Blazers,NBA,1768800
Luke Babbitt,2012-13,Portland Trail Blazers,NBA,1892280
Luke Babbitt,2014-15,New Orleans Pelicans,NBA,981084
Luke Babbitt,2015-16,New Orleans Pelicans,NBA,1100000
Luke Babbitt,2016-17,New Orleans Pelicans,NBA,1227000
Dalibor Bagaric,2000-01,Chicago Bulls,NBA,795000
Dalibor Bagaric,2001-02,Chicago Bulls,NBA,854640
Dalibor Bagaric,2002-03,Chicago Bulls,NBA,830947
Dalibor Bagaric,2003-04,Chicago Bulls,NBA,1599076
Toby Bailey,1998-99,Phoenix Suns,NBA,287500
Toby Bailey,1999-00,Phoenix Suns,NBA,535000
Cameron Bairstow,2014-15,Chicago Bulls,NBA,507336
Cameron Bairstow,2015-16,Chicago Bulls,NBA,845059
Cameron Bairstow,2016-17,Chicago Bulls,NBA,980431
Vin Baker,1993-94,Milwaukee Bucks,NBA,866000
Vin Baker,1994-95,Milwaukee Bucks,NBA,1065300
Vin Baker,1995-96,Milwaukee Bucks,NBA,3765000
Vin Baker,1996-97,Milwaukee Bucks,NBA,3765000
Vin Baker,1997-98,Seattle SuperSonics,NBA,4064373
Vin Baker,1998-99,Seattle SuperSonics,NBA,4264000
Vin Baker,1999-00,Seattle SuperSonics,NBA,9000000
Vin Baker,2000-01,Seattle SuperSonics,NBA,10130000
Vin Baker,2001-02,Seattle SuperSonics,NBA,11250000
Vin Baker,2002-03,Boston Celtics,NBA,12375000
Vin Baker,2003-04,Boston Celtics,NBA,13500000
Vin Baker,2004-05,Boston Celtics,NBA,5333333
Vin Baker,2004-05,New York Knicks,NBA,3500000
Vin Baker,2005-06,Boston Celtics,NBA,5333333
Vin Baker,2005-06,Houston Rockets,NBA,3850000
Vin Baker,2006-07,Boston Celtics,NBA,5243334
Vin Baker,2006-07,Minnesota Timberwolves,NBA,86221
Renaldo Balkman,2006-07,New York Knicks,NBA,1191240
Renaldo Balkman,2007-08,New York Knicks,NBA,1280640
Renaldo Balkman,2008-09,Denver Nuggets,NBA,1369920
Renaldo Balkman,2009-10,Denver Nuggets,NBA,2112417
Renaldo Balkman,2010-11,New York Knicks,NBA,1675000
Renaldo Balkman,2011-12,New York Knicks,NBA,1675000
Renaldo Balkman,2012-13,New York Knicks,NBA,1675000
Marcus Banks,2003-04,Boston Celtics,NBA,1499400
Marcus Banks,2004-05,Boston Celtics,NBA,1611840
Marcus Banks,2005-06,Boston Celtics,NBA,1724280
Marcus Banks,2006-07,Phoenix Suns,NBA,3672414
Marcus Banks,2007-08,Miami Heat,NBA,3966207
Marcus Banks,2008-09,Toronto Raptors,NBA,4260000
Marcus Banks,2009-10,Toronto Raptors,NBA,4553793
Marcus Banks,2010-11,New Orleans Hornets,NBA,4847586
Leandro Barbosa,2003-04,Phoenix Suns,NBA,809280
Leandro Barbosa,2004-05,Phoenix Suns,NBA,870000
Leandro Barbosa,2005-06,Phoenix Suns,NBA,930600
Leandro Barbosa,2006-07,Phoenix Suns,NBA,1679733
Leandro Barbosa,2007-08,Phoenix Suns,NBA,5600000
Leandro Barbosa,2008-09,Phoenix Suns,NBA,6100000
Leandro Barbosa,2009-10,Phoenix Suns,NBA,6600000
Leandro Barbosa,2010-11,Toronto Raptors,NBA,7100000
Leandro Barbosa,2011-12,Toronto Raptors,NBA,7600000
Leandro Barbosa,2012-13,Washington Wizards,NBA,1229255
Leandro Barbosa,2014-15,Golden State Warriors,NBA,1448490
Leandro Barbosa,2015-16,Golden State Warriors,NBA,2500000
J.J. Barea,2006-07,Dallas Mavericks,NBA,412718
J.J. Barea,2007-08,Dallas Mavericks,NBA,687456
J.J. Barea,2008-09,Dallas Mavericks,NBA,1500000
J.J. Barea,2009-10,Dallas Mavericks,NBA,1657500
J.J. Barea,2010-11,Dallas Mavericks,NBA,1815000
J.J. Barea,2011-12,Minnesota Timberwolves,NBA,4300000
J.J. Barea,2012-13,Minnesota Timberwolves,NBA,4493500
J.J. Barea,2013-14,Minnesota Timberwolves,NBA,4687000
J.J. Barea,2014-15,Dallas Mavericks,NBA,1310286
J.J. Barea,2015-16,Dallas Mavericks,NBA,4000000
J.J. Barea,2016-17,Dallas Mavericks,NBA,4000000
J.J. Barea,2017-18,Dallas Mavericks,NBA,4000000
J.J. Barea,2018-19,Dallas Mavericks,NBA,4000000
Andrea Bargnani,2006-07,Toronto Raptors,NBA,4501200
Andrea Bargnani,2007-08,Toronto Raptors,NBA,4838880
Andrea Bargnani,2008-09,Toronto Raptors,NBA,5176440
Andrea Bargnani,2009-10,Toronto Raptors,NBA,6527491
Andrea Bargnani,2010-11,Toronto Raptors,NBA,8500000
Andrea Bargnani,2011-12,Toronto Raptors,NBA,9250000
Andrea Bargnani,2012-13,Toronto Raptors,NBA,10000000
Andrea Bargnani,2013-14,New York Knicks,NBA,11862500
Andrea Bargnani,2014-15,New York Knicks,NBA,11500000
Andrea Bargnani,2015-16,Brooklyn Nets,NBA,1362900
Andrea Bargnani,2016-17,Brooklyn Nets,NBA,1551660
Charles Barkley,1985-86,Philadelphia 76ers,NBA,437500
Charles Barkley,1987-88,Philadelphia 76ers,NBA,822500
Charles Barkley,1988-89,Philadelphia 76ers,NBA,1536000
Charles Barkley,1990-91,Philadelphia 76ers,NBA,2900000
Charles Barkley,1991-92,Philadelphia 76ers,NBA,3200000
Charles Barkley,1992-93,Phoenix Suns,NBA,2420000
Charles Barkley,1993-94,Phoenix Suns,NBA,3250000
Charles Barkley,1994-95,Phoenix Suns,NBA,4030000
Charles Barkley,1995-96,Phoenix Suns,NBA,4760000
Charles Barkley,1996-97,Houston Rockets,NBA,4695000
Charles Barkley,1997-98,Houston Rockets,NBA,2250000
Charles Barkley,1998-99,Houston Rockets,NBA,1000000
Charles Barkley,1999-00,Houston Rockets,NBA,9000000
Erick Barkley,2000-01,Portland Trail Blazers,NBA,712200
Erick Barkley,2001-02,Portland Trail Blazers,NBA,638000
Erick Barkley,2002-03,Chicago Bulls,NBA,682500
Harrison Barnes,2012-13,Golden State Warriors,NBA,2798040
Harrison Barnes,2013-14,Golden State Warriors,NBA,2923920
Harrison Barnes,2014-15,Golden State Warriors,NBA,3049920
Harrison Barnes,2015-16,Golden State Warriors,NBA,3873398
Matt Barnes,2004-05,Sacramento Kings,NBA,695046
Matt Barnes,2005-06,Philadelphia 76ers,NBA,552269
Matt Barnes,2005-06,New York Knicks,NBA,131593
Matt Barnes,2006-07,Golden State Warriors,NBA,771331
Matt Barnes,2007-08,Golden State Warriors,NBA,3000000
Matt Barnes,2008-09,Phoenix Suns,NBA,926678
Matt Barnes,2009-10,Orlando Magic,NBA,1600000
Matt Barnes,2010-11,Los Angeles Lakers,NBA,1765000
Matt Barnes,2011-12,Los Angeles Lakers,NBA,1906200
Matt Barnes,2012-13,Los Angeles Clippers,NBA,1229255
Matt Barnes,2013-14,Los Angeles Clippers,NBA,3250000
Matt Barnes,2014-15,Los Angeles Clippers,NBA,3396250
Matt Barnes,2015-16,Memphis Grizzlies,NBA,3542500
Andre Barrett,2004-05,Houston Rockets,NBA,385277
Andre Barrett,2006-07,Chicago Bulls,NBA,744551
Earl Barron,2005-06,Miami Heat,NBA,398762
Earl Barron,2006-07,Miami Heat,NBA,744551
Earl Barron,2007-08,Miami Heat,NBA,973328
Earl Barron,2010-11,Phoenix Suns,NBA,188558
Earl Barron,2011-12,Golden State Warriors,NBA,185588
Earl Barron,2012-13,Washington Wizards,NBA,358600
Earl Barron,2014-15,Phoenix Suns,NBA,107676
Dana Barros,1990-91,Seattle SuperSonics,NBA,500000
Dana Barros,1991-92,Seattle SuperSonics,NBA,500000
Dana Barros,1992-93,Seattle SuperSonics,NBA,500000
Dana Barros,1993-94,Philadelphia 76ers,NBA,750000
Dana Barros,1994-95,Philadelphia 76ers,NBA,937500
Dana Barros,1995-96,Boston Celtics,NBA,3300000
Dana Barros,1996-97,Boston Celtics,NBA,3400000
Dana Barros,1997-98,Boston Celtics,NBA,3400000
Dana Barros,1998-99,Boston Celtics,NBA,3500000
Dana Barros,1999-00,Boston Celtics,NBA,3500000
Dana Barros,2000-01,Detroit Pistons,NBA,3700000
Dana Barros,2001-02,Detroit Pistons,NBA,1600000
Brent Barry,1995-96,Los Angeles Clippers,NBA,833000
Brent Barry,1996-97,Los Angeles Clippers,NBA,958000
Brent Barry,1997-98,Los Angeles Clippers,NBA,1082520
Brent Barry,1998-99,Chicago Bulls,NBA,3600000
Brent Barry,1999-00,Seattle SuperSonics,NBA,3960000
Brent Barry,2000-01,Seattle SuperSonics,NBA,4320000
Brent Barry,2001-02,Seattle SuperSonics,NBA,4680000
Brent Barry,2002-03,Seattle SuperSonics,NBA,5040000
Brent Barry,2003-04,Seattle SuperSonics,NBA,5400000
Brent Barry,2004-05,San Antonio Spurs,NBA,4264900
Brent Barry,2005-06,San Antonio Spurs,NBA,4691390
Brent Barry,2006-07,San Antonio Spurs,NBA,5117880
Brent Barry,2007-08,Seattle SuperSonics,NBA,5544370
Brent Barry,2008-09,Houston Rockets,NBA,1910000
Brent Barry,2009-10,Houston Rockets,NBA,2062800
Drew Barry,1998-99,Seattle SuperSonics,NBA,350000
Drew Barry,1999-00,Golden State Warriors,NBA,62765
Jon Barry,1992-93,Milwaukee Bucks,NBA,500000
Jon Barry,1993-94,Milwaukee Bucks,NBA,650000
Jon Barry,1994-95,Milwaukee Bucks,NBA,800000
Jon Barry,1995-96,Golden State Warriors,NBA,275000
Jon Barry,1996-97,Atlanta Hawks,NBA,247500
Jon Barry,1997-98,Los Angeles Lakers,NBA,272500
Jon Barry,1998-99,Sacramento Kings,NBA,600000
Jon Barry,1999-00,Sacramento Kings,NBA,800000
Jon Barry,2000-01,Sacramento Kings,NBA,2730000
Jon Barry,2001-02,Detroit Pistons,NBA,3175000
Jon Barry,2002-03,Detroit Pistons,NBA,3175000
Jon Barry,2003-04,Denver Nuggets,NBA,3000000
Jon Barry,2004-05,Atlanta Hawks,NBA,1800000
Jon Barry,2005-06,Houston Rockets,NBA,1800000
Will Barton,2012-13,Portland Trail Blazers,NBA,550000
Will Barton,2013-14,Portland Trail Blazers,NBA,788872
Will Barton,2014-15,Denver Nuggets,NBA,915243
Will Barton,2015-16,Denver Nuggets,NBA,3333333
Will Barton,2016-17,Denver Nuggets,NBA,3666666
Will Barton,2017-18,Denver Nuggets,NBA,3999999
Eddie Basden,2005-06,Chicago Bulls,NBA,398762
Brandon Bass,2005-06,New Orleans/Oklahoma City Hornets,NBA,398762
Brandon Bass,2006-07,New Orleans/Oklahoma City Hornets,NBA,664209
Brandon Bass,2007-08,Dallas Mavericks,NBA,770610
Brandon Bass,2008-09,Dallas Mavericks,NBA,826269
Brandon Bass,2009-10,Orlando Magic,NBA,4000000
Brandon Bass,2010-11,Orlando Magic,NBA,4000000
Brandon Bass,2011-12,Boston Celtics,NBA,4250000
Brandon Bass,2012-13,Boston Celtics,NBA,6000000
Brandon Bass,2013-14,Boston Celtics,NBA,6450000
Brandon Bass,2014-15,Boston Celtics,NBA,6900000
Brandon Bass,2015-16,Los Angeles Lakers,NBA,3000000
Brandon Bass,2016-17,Los Angeles Lakers,NBA,3000000
Maceo Baston,1999-00,Chicago Bulls,NBA,20000
Maceo Baston,2000-01,Milwaukee Bucks,NBA,423500
Maceo Baston,2006-07,Indiana Pacers,NBA,744551
Maceo Baston,2007-08,Toronto Raptors,NBA,1830000
Maceo Baston,2008-09,Indiana Pacers,NBA,2272860
Mengke Bateer,2002-03,San Antonio Spurs,NBA,512453
Mengke Bateer,2003-04,Toronto Raptors,NBA,636679
Esteban Batista,2005-06,Atlanta Hawks,NBA,398762
Esteban Batista,2006-07,Atlanta Hawks,NBA,664209
Mike Batiste,2002-03,Memphis Grizzlies,NBA,349458
Tony Battie,1997-98,Denver Nuggets,NBA,1946880
Tony Battie,1998-99,Boston Celtics,NBA,2238000
Tony Battie,1999-00,Boston Celtics,NBA,2530920
Tony Battie,2000-01,Boston Celtics,NBA,3200000
Tony Battie,2001-02,Boston Celtics,NBA,3600000
Tony Battie,2002-03,Boston Celtics,NBA,4000000
Tony Battie,2003-04,Cleveland Cavaliers,NBA,4400000
Tony Battie,2004-05,Orlando Magic,NBA,4800000
Tony Battie,2005-06,Orlando Magic,NBA,5200000
Tony Battie,2006-07,Orlando Magic,NBA,5746000
Tony Battie,2007-08,Orlando Magic,NBA,5200000
Tony Battie,2008-09,Orlando Magic,NBA,5746000
Tony Battie,2009-10,New Jersey Nets,NBA,6292000
Tony Battie,2010-11,Philadelphia 76ers,NBA,1352181
Tony Battie,2011-12,Philadelphia 76ers,NBA,1352181
Shane Battier,2001-02,Memphis Grizzlies,NBA,2203080
Shane Battier,2002-03,Memphis Grizzlies,NBA,2368200
Shane Battier,2003-04,Memphis Grizzlies,NBA,2533440
Shane Battier,2004-05,Memphis Grizzlies,NBA,3212402
Shane Battier,2005-06,Memphis Grizzlies,NBA,4903000
Shane Battier,2006-07,Houston Rockets,NBA,5393300
Shane Battier,2007-08,Houston Rockets,NBA,5883600
Shane Battier,2008-09,Houston Rockets,NBA,6448900
Shane Battier,2009-10,Houston Rockets,NBA,6864200
Shane Battier,2010-11,Memphis Grizzlies,NBA,7354500
Shane Battier,2011-12,Miami Heat,NBA,3000000
Shane Battier,2012-13,Miami Heat,NBA,3135000
Shane Battier,2013-14,Miami Heat,NBA,3270000
Nicolas Batum,2008-09,Portland Trail Blazers,NBA,1040640
Nicolas Batum,2009-10,Portland Trail Blazers,NBA,1118760
Nicolas Batum,2010-11,Portland Trail Blazers,NBA,1196760
Nicolas Batum,2011-12,Portland Trail Blazers,NBA,2155365
Nicolas Batum,2012-13,Portland Trail Blazers,NBA,10850000
Nicolas Batum,2013-14,Portland Trail Blazers,NBA,11295250
Nicolas Batum,2014-15,Portland Trail Blazers,NBA,11765500
Nicolas Batum,2015-16,Charlotte Hornets,NBA,12235750
Lonny Baxter,2002-03,Chicago Bulls,NBA,349458
Lonny Baxter,2003-04,Toronto Raptors,NBA,636679
Lonny Baxter,2004-05,New Orleans Hornets,NBA,542475
Lonny Baxter,2005-06,Houston Rockets,NBA,745248
Jerryd Bayless,2008-09,Portland Trail Blazers,NBA,1993560
Jerryd Bayless,2009-10,Portland Trail Blazers,NBA,2143080
Jerryd Bayless,2010-11,Toronto Raptors,NBA,2292600
Jerryd Bayless,2011-12,Toronto Raptors,NBA,3042280
Jerryd Bayless,2012-13,Memphis Grizzlies,NBA,3000000
Jerryd Bayless,2013-14,Memphis Grizzlies,NBA,3135000
Jerryd Bayless,2014-15,Milwaukee Bucks,NBA,3000000
Jerryd Bayless,2015-16,Milwaukee Bucks,NBA,3000000
Aron Baynes,2012-13,San Antonio Spurs,NBA,401170
Aron Baynes,2013-14,San Antonio Spurs,NBA,788872
Aron Baynes,2014-15,San Antonio Spurs,NBA,2077000
Aron Baynes,2015-16,Detroit Pistons,NBA,6500000
Aron Baynes,2016-17,Detroit Pistons,NBA,6500000
Aron Baynes,2017-18,Detroit Pistons,NBA,6500000
Kent Bazemore,2012-13,Golden State Warriors,NBA,473604
Kent Bazemore,2013-14,Golden State Warriors,NBA,788872
Kent Bazemore,2014-15,Atlanta Hawks,NBA,2000000
Kent Bazemore,2015-16,Atlanta Hawks,NBA,2000000
Bradley Beal,2012-13,Washington Wizards,NBA,4133280
Bradley Beal,2013-14,Washington Wizards,NBA,4319280
Bradley Beal,2014-15,Washington Wizards,NBA,4505280
Bradley Beal,2015-16,Washington Wizards,NBA,5694674
Jerome Beasley,2003-04,Miami Heat,NBA,366931
Jerome Beasley,2004-05,Miami Heat,NBA,620046
Michael Beasley,2008-09,Miami Heat,NBA,4314960
Michael Beasley,2009-10,Miami Heat,NBA,4638600
Michael Beasley,2010-11,Minnesota Timberwolves,NBA,4962240
Michael Beasley,2011-12,Minnesota Timberwolves,NBA,6262347
Michael Beasley,2012-13,Phoenix Suns,NBA,5750000
Michael Beasley,2013-14,Phoenix Suns,NBA,4666667
Michael Beasley,2013-14,Miami Heat,NBA,1027424
Michael Beasley,2014-15,Phoenix Suns,NBA,777778
Michael Beasley,2014-15,Miami Heat,NBA,330226
Rodrigue Beaubois,2009-10,Dallas Mavericks,NBA,1075440
Rodrigue Beaubois,2010-11,Dallas Mavericks,NBA,1156080
Rodrigue Beaubois,2011-12,Dallas Mavericks,NBA,1236720
Rodrigue Beaubois,2012-13,Dallas Mavericks,NBA,2227333
Marco Belinelli,2007-08,Golden State Warriors,NBA,1345800
Marco Belinelli,2008-09,Golden State Warriors,NBA,1446720
Marco Belinelli,2009-10,Toronto Raptors,NBA,1547640
Marco Belinelli,2010-11,New Orleans Hornets,NBA,2380270
Marco Belinelli,2011-12,New Orleans Hornets,NBA,3377604
Marco Belinelli,2012-13,Chicago Bulls,NBA,1957000
Marco Belinelli,2013-14,San Antonio Spurs,NBA,2750000
Marco Belinelli,2014-15,San Antonio Spurs,NBA,2873750
Marco Belinelli,2015-16,Sacramento Kings,NBA,6333333
Marco Belinelli,2016-17,Sacramento Kings,NBA,6333333
Marco Belinelli,2017-18,Sacramento Kings,NBA,6333333
Charlie Bell,2001-02,Phoenix Suns,NBA,89292
Charlie Bell,2005-06,Milwaukee Bucks,NBA,641748
Charlie Bell,2006-07,Milwaukee Bucks,NBA,744551
Charlie Bell,2007-08,Milwaukee Bucks,NBA,3100000
Charlie Bell,2008-09,Milwaukee Bucks,NBA,3354480
Charlie Bell,2009-10,Milwaukee Bucks,NBA,3596000
Charlie Bell,2010-11,Golden State Warriors,NBA,4447792
Charlie Bell,2011-12,Golden State Warriors,NBA,4099920
Raja Bell,2001-02,Philadelphia 76ers,NBA,540850
Raja Bell,2002-03,Dallas Mavericks,NBA,612435
Raja Bell,2003-04,Utah Jazz,NBA,688679
Raja Bell,2004-05,Utah Jazz,NBA,1320000
Raja Bell,2005-06,Phoenix Suns,NBA,4250000
Raja Bell,2006-07,Phoenix Suns,NBA,4500000
Raja Bell,2007-08,Phoenix Suns,NBA,4750000
Raja Bell,2008-09,Charlotte Bobcats,NBA,5000000
Raja Bell,2009-10,Golden State Warriors,NBA,5250000
Raja Bell,2010-11,Utah Jazz,NBA,3000000
Raja Bell,2011-12,Utah Jazz,NBA,3240000
Raja Bell,2012-13,Utah Jazz,NBA,3480000
Troy Bell,2003-04,Memphis Grizzlies,NBA,1285440
Troy Bell,2004-05,Memphis Grizzlies,NBA,1381920
Troy Bell,2005-06,Memphis Grizzlies,NBA,1478280
Jonathan Bender,1999-00,Indiana Pacers,NBA,2214600
Jonathan Bender,2000-01,Indiana Pacers,NBA,2380680
Jonathan Bender,2001-02,Indiana Pacers,NBA,2546760
Jonathan Bender,2002-03,Indiana Pacers,NBA,3226745
Jonathan Bender,2003-04,Indiana Pacers,NBA,5800000
Jonathan Bender,2004-05,Indiana Pacers,NBA,6525000
Jonathan Bender,2005-06,Indiana Pacers,NBA,7175000
Jonathan Bender,2009-10,New York Knicks,NBA,801361
Jerrelle Benimon,2014-15,Denver Nuggets,NBA,35000
Jerrelle Benimon,2014-15,Utah Jazz,NBA,29843
Benoit Benjamin,1985-86,Los Angeles Clippers,NBA,575000
Benoit Benjamin,1987-88,Los Angeles Clippers,NBA,1082000
Benoit Benjamin,1988-89,Los Angeles Clippers,NBA,1000000
Benoit Benjamin,1990-91,Seattle SuperSonics,NBA,1750000
Benoit Benjamin,1991-92,Seattle SuperSonics,NBA,2875000
Benoit Benjamin,1992-93,Seattle SuperSonics,NBA,3175000
Benoit Benjamin,1993-94,New Jersey Nets,NBA,3575000
Benoit Benjamin,1994-95,New Jersey Nets,NBA,3774600
Benoit Benjamin,1995-96,Milwaukee Bucks,NBA,3975000
Benoit Benjamin,1999-00,Cleveland Cavaliers,NBA,123529
Corey Benjamin,1998-99,Chicago Bulls,NBA,540000
Corey Benjamin,1999-00,Chicago Bulls,NBA,696000
Corey Benjamin,2000-01,Chicago Bulls,NBA,749160
Anthony Bennett,2013-14,Cleveland Cavaliers,NBA,5324280
Anthony Bennett,2014-15,Minnesota Timberwolves,NBA,5563920
Anthony Bennett,2015-16,Toronto Raptors,NBA,947276
Mario Bennett,1995-96,Phoenix Suns,NBA,480000
Mario Bennett,1996-97,Phoenix Suns,NBA,555000
Mario Bennett,1997-98,Phoenix Suns,NBA,630000
Mario Bennett,1997-98,Los Angeles Lakers,NBA,272500
David Benoit,1991-92,Utah Jazz,NBA,230000
David Benoit,1992-93,Utah Jazz,NBA,300000
David Benoit,1993-94,Utah Jazz,NBA,810000
David Benoit,1994-95,Utah Jazz,NBA,1000000
David Benoit,1995-96,Utah Jazz,NBA,1200000
David Benoit,1996-97,New Jersey Nets,NBA,508000
David Benoit,1997-98,New Jersey Nets,NBA,609096
David Benoit,2000-01,Utah Jazz,NBA,736000
Travis Best,1995-96,Indiana Pacers,NBA,580000
Travis Best,1996-97,Indiana Pacers,NBA,666000
Travis Best,1997-98,Indiana Pacers,NBA,752000
Travis Best,1998-99,Indiana Pacers,NBA,2750000
Travis Best,1999-00,Indiana Pacers,NBA,3250000
Travis Best,2000-01,Indiana Pacers,NBA,3500000
Travis Best,2001-02,Indiana Pacers,NBA,3375000
Travis Best,2002-03,Miami Heat,NBA,1400000
Travis Best,2003-04,Dallas Mavericks,NBA,938679
Travis Best,2004-05,New Jersey Nets,NBA,1000000
Patrick Beverley,2012-13,Houston Rockets,NBA,281377
Patrick Beverley,2013-14,Houston Rockets,NBA,788872
Patrick Beverley,2014-15,Houston Rockets,NBA,915243
Patrick Beverley,2015-16,Houston Rockets,NBA,6500000
Patrick Beverley,2016-17,Houston Rockets,NBA,6000000
Patrick Beverley,2017-18,Houston Rockets,NBA,5500000
Patrick Beverley,2018-19,Houston Rockets,NBA,5000000
Sim Bhullar,2014-15,Sacramento Kings,NBA,29843
